  -35.00  -31.00    3.00          0.1249E-03
  -34.00  -31.00    3.00          0.2221E-04
  -33.00  -31.00    3.00          0.0000E+00
  -32.00  -31.00    3.00          0.0000E+00
  -31.00  -31.00    3.00          0.0000E+00
  -80.00  -30.00    3.00          0.6423E-05
  -79.00  -30.00    3.00          0.1397E-04
  -78.00  -30.00    3.00          0.1509E-04
  -77.00  -30.00    3.00          0.1608E-04
  -76.00  -30.00    3.00          0.1680E-04
  -75.00  -30.00    3.00          0.1709E-04
  -74.00  -30.00    3.00          0.2533E-04
  -73.00  -30.00    3.00          0.2437E-04
  -72.00  -30.00    3.00          0.2295E-04
  -71.00  -30.00    3.00          0.2131E-04
  -70.00  -30.00    3.00          0.1963E-04
  -69.00  -30.00    3.00          0.2687E-04
  -68.00  -30.00    3.00          0.4061E-04
  -67.00  -30.00    3.00          0.8563E-04
  -66.00  -30.00    3.00          0.1321E-03
  -65.00  -30.00    3.00          0.1876E-03
  -64.00  -30.00    3.00          0.2133E-03
  -63.00  -30.00    3.00          0.3100E-03
  -62.00  -30.00    3.00          0.3810E-03
  -61.00  -30.00    3.00          0.5699E-03
  -60.00  -30.00    3.00          0.1457E-02
  -59.00  -30.00    3.00          0.9108E-03
  -58.00  -30.00    3.00          0.8963E-03
  -57.00  -30.00    3.00          0.1173E-02
  -56.00  -30.00    3.00          0.1294E-02
  -55.00  -30.00    3.00          0.1567E-02
  -54.00  -30.00    3.00          0.2189E-02
  -53.00  -30.00    3.00          0.2908E-02
  -52.00  -30.00    3.00          0.4164E-02
  -51.00  -30.00    3.00          0.4916E-02
  -50.00  -30.00    3.00          0.4999E-02
  -49.00  -30.00    3.00          0.4903E-02
  -48.00  -30.00    3.00          0.4969E-02
  -47.00  -30.00    3.00          0.5022E-02
  -46.00  -30.00    3.00          0.5021E-02
  -45.00  -30.00    3.00          0.4783E-02
  -44.00  -30.00    3.00          0.4380E-02
  -43.00  -30.00    3.00          0.4461E-02
  -42.00  -30.00    3.00          0.3613E-02
  -41.00  -30.00    3.00          0.3033E-02
  -40.00  -30.00    3.00          0.2291E-02
  -39.00  -30.00    3.00          0.1514E-02
  -38.00  -30.00    3.00          0.1072E-02
  -37.00  -30.00    3.00          0.7106E-03
  -36.00  -30.00    3.00          0.4019E-03
  -35.00  -30.00    3.00          0.2913E-03
  -34.00  -30.00    3.00          0.1035E-03
  -33.00  -30.00    3.00          0.8129E-05
  -32.00  -30.00    3.00          0.0000E+00
  -31.00  -30.00    3.00          0.0000E+00
  -80.00  -29.00    3.00          0.6486E-05
  -79.00  -29.00    3.00          0.1417E-04
  -78.00  -29.00    3.00          0.1538E-04
  -77.00  -29.00    3.00          0.1651E-04
  -76.00  -29.00    3.00          0.1736E-04
  -75.00  -29.00    3.00          0.1778E-04
  -74.00  -29.00    3.00          0.2647E-04
  -73.00  -29.00    3.00          0.2551E-04
  -72.00  -29.00    3.00          0.2401E-04
  -71.00  -29.00    3.00          0.2225E-04
  -70.00  -29.00    3.00          0.2044E-04
  -69.00  -29.00    3.00          0.3022E-04
  -68.00  -29.00    3.00          0.7737E-04
  -67.00  -29.00    3.00          0.1047E-03
  -66.00  -29.00    3.00          0.1409E-03
  -65.00  -29.00    3.00          0.1954E-03
  -64.00  -29.00    3.00          0.2189E-03
  -63.00  -29.00    3.00          0.3351E-03
  -62.00  -29.00    3.00          0.4559E-03
  -61.00  -29.00    3.00          0.6575E-03
  -60.00  -29.00    3.00          0.1135E-02
  -59.00  -29.00    3.00          0.9610E-03
  -58.00  -29.00    3.00          0.9702E-03
  -57.00  -29.00    3.00          0.1293E-02
  -56.00  -29.00    3.00          0.1426E-02
  -55.00  -29.00    3.00          0.1838E-02
  -54.00  -29.00    3.00          0.2521E-02
  -53.00  -29.00    3.00          0.3291E-02
  -52.00  -29.00    3.00          0.4793E-02
  -51.00  -29.00    3.00          0.7136E-02
  -50.00  -29.00    3.00          0.5816E-02
  -49.00  -29.00    3.00          0.5599E-02
  -48.00  -29.00    3.00          0.5933E-02
  -47.00  -29.00    3.00          0.5975E-02
  -46.00  -29.00    3.00          0.5972E-02
  -45.00  -29.00    3.00          0.5547E-02
  -44.00  -29.00    3.00          0.5102E-02
  -43.00  -29.00    3.00          0.5187E-02
  -42.00  -29.00    3.00          0.4320E-02
  -41.00  -29.00    3.00          0.3517E-02
  -40.00  -29.00    3.00          0.2967E-02
  -39.00  -29.00    3.00          0.2081E-02
  -38.00  -29.00    3.00          0.1316E-02
  -37.00  -29.00    3.00          0.8683E-03
  -36.00  -29.00    3.00          0.5121E-03
  -35.00  -29.00    3.00          0.3894E-03
  -34.00  -29.00    3.00          0.2363E-03
  -33.00  -29.00    3.00          0.5645E-04
  -32.00  -29.00    3.00          0.1071E-05
  -31.00  -29.00    3.00          0.0000E+00
  -80.00  -28.00    3.00          0.6548E-05
  -79.00  -28.00    3.00          0.1436E-04
  -78.00  -28.00    3.00          0.1568E-04
  -77.00  -28.00    3.00          0.1695E-04
  -76.00  -28.00    3.00          0.1796E-04
  -75.00  -28.00    3.00          0.1852E-04
  -74.00  -28.00    3.00          0.2771E-04
  -73.00  -28.00    3.00          0.2677E-04
  -72.00  -28.00    3.00          0.2519E-04
  -71.00  -28.00    3.00          0.2328E-04
  -70.00  -28.00    3.00          0.2132E-04
  -69.00  -28.00    3.00          0.4879E-04
  -68.00  -28.00    3.00          0.1143E-03
  -67.00  -28.00    3.00          0.1075E-03
  -66.00  -28.00    3.00          0.1488E-03
  -65.00  -28.00    3.00          0.2027E-03
  -64.00  -28.00    3.00          0.2240E-03
  -63.00  -28.00    3.00          0.3587E-03
  -62.00  -28.00    3.00          0.4839E-03
  -61.00  -28.00    3.00          0.6659E-03
  -60.00  -28.00    3.00          0.9186E-03
  -59.00  -28.00    3.00          0.9879E-03
  -58.00  -28.00    3.00          0.1096E-02
  -57.00  -28.00    3.00          0.1465E-02
  -56.00  -28.00    3.00          0.1607E-02
  -55.00  -28.00    3.00          0.2122E-02
  -54.00  -28.00    3.00          0.2795E-02
  -53.00  -28.00    3.00          0.3590E-02
  -52.00  -28.00    3.00          0.4691E-02
  -51.00  -28.00    3.00          0.6513E-02
  -50.00  -28.00    3.00          0.6530E-02
  -49.00  -28.00    3.00          0.6491E-02
  -48.00  -28.00    3.00          0.7397E-02
  -47.00  -28.00    3.00          0.7168E-02
  -46.00  -28.00    3.00          0.7597E-02
  -45.00  -28.00    3.00          0.6668E-02
  -44.00  -28.00    3.00          0.6076E-02
  -43.00  -28.00    3.00          0.6140E-02
  -42.00  -28.00    3.00          0.5258E-02
  -41.00  -28.00    3.00          0.4353E-02
  -40.00  -28.00    3.00          0.3548E-02
  -39.00  -28.00    3.00          0.2704E-02
  -38.00  -28.00    3.00          0.1761E-02
  -37.00  -28.00    3.00          0.1047E-02
  -36.00  -28.00    3.00          0.6153E-03
  -35.00  -28.00    3.00          0.4507E-03
  -34.00  -28.00    3.00          0.3229E-03
  -33.00  -28.00    3.00          0.1508E-03
  -32.00  -28.00    3.00          0.2514E-04
  -31.00  -28.00    3.00          0.0000E+00
  -80.00  -27.00    3.00          0.6609E-05
  -79.00  -27.00    3.00          0.1456E-04
  -78.00  -27.00    3.00          0.1599E-04
  -77.00  -27.00    3.00          0.1740E-04
  -76.00  -27.00    3.00          0.1859E-04
  -75.00  -27.00    3.00          0.1932E-04
  -74.00  -27.00    3.00          0.2908E-04
  -73.00  -27.00    3.00          0.2816E-04
  -72.00  -27.00    3.00          0.2647E-04
  -71.00  -27.00    3.00          0.2441E-04
  -70.00  -27.00    3.00          0.2227E-04
  -69.00  -27.00    3.00          0.6468E-04
  -68.00  -27.00    3.00          0.1270E-03
  -67.00  -27.00    3.00          0.1104E-03
  -66.00  -27.00    3.00          0.1573E-03
  -65.00  -27.00    3.00          0.2073E-03
  -64.00  -27.00    3.00          0.2331E-03
  -63.00  -27.00    3.00          0.3836E-03
  -62.00  -27.00    3.00          0.5242E-03
  -61.00  -27.00    3.00          0.6580E-03
  -60.00  -27.00    3.00          0.8760E-03
  -59.00  -27.00    3.00          0.1078E-02
  -58.00  -27.00    3.00          0.1215E-02
  -57.00  -27.00    3.00          0.1658E-02
  -56.00  -27.00    3.00          0.1857E-02
  -55.00  -27.00    3.00          0.2404E-02
  -54.00  -27.00    3.00          0.3062E-02
  -53.00  -27.00    3.00          0.3892E-02
  -52.00  -27.00    3.00          0.4880E-02
  -51.00  -27.00    3.00          0.5776E-02
  -50.00  -27.00    3.00          0.6955E-02
  -49.00  -27.00    3.00          0.7238E-02
  -48.00  -27.00    3.00          0.7663E-02
  -47.00  -27.00    3.00          0.8025E-02
  -46.00  -27.00    3.00          0.8631E-02
  -45.00  -27.00    3.00          0.8616E-02
  -44.00  -27.00    3.00          0.7294E-02
  -43.00  -27.00    3.00          0.7160E-02
  -42.00  -27.00    3.00          0.6077E-02
  -41.00  -27.00    3.00          0.5150E-02
  -40.00  -27.00    3.00          0.4241E-02
  -39.00  -27.00    3.00          0.3435E-02
  -38.00  -27.00    3.00          0.2392E-02
  -37.00  -27.00    3.00          0.1316E-02
  -36.00  -27.00    3.00          0.7261E-03
  -35.00  -27.00    3.00          0.5087E-03
  -34.00  -27.00    3.00          0.3705E-03
  -33.00  -27.00    3.00          0.2393E-03
  -32.00  -27.00    3.00          0.7162E-04
  -31.00  -27.00    3.00          0.1071E-05
  -80.00  -26.00    3.00          0.6668E-05
  -79.00  -26.00    3.00          0.1475E-04
  -78.00  -26.00    3.00          0.1629E-04
  -77.00  -26.00    3.00          0.1786E-04
  -76.00  -26.00    3.00          0.1926E-04
  -75.00  -26.00    3.00          0.2018E-04
  -74.00  -26.00    3.00          0.3058E-04
  -73.00  -26.00    3.00          0.2969E-04
  -72.00  -26.00    3.00          0.2790E-04
  -71.00  -26.00    3.00          0.2565E-04
  -70.00  -26.00    3.00          0.2974E-04
  -69.00  -26.00    3.00          0.8159E-04
  -68.00  -26.00    3.00          0.1302E-03
  -67.00  -26.00    3.00          0.1204E-03
  -66.00  -26.00    3.00          0.1648E-03
  -65.00  -26.00    3.00          0.2118E-03
  -64.00  -26.00    3.00          0.2443E-03
  -63.00  -26.00    3.00          0.4178E-03
  -62.00  -26.00    3.00          0.5508E-03
  -61.00  -26.00    3.00          0.6464E-03
  -60.00  -26.00    3.00          0.8603E-03
  -59.00  -26.00    3.00          0.1173E-02
  -58.00  -26.00    3.00          0.1409E-02
  -57.00  -26.00    3.00          0.1946E-02
  -56.00  -26.00    3.00          0.2130E-02
  -55.00  -26.00    3.00          0.2669E-02
  -54.00  -26.00    3.00          0.3358E-02
  -53.00  -26.00    3.00          0.4181E-02
  -52.00  -26.00    3.00          0.5181E-02
  -51.00  -26.00    3.00          0.6123E-02
  -50.00  -26.00    3.00          0.7671E-02
  -49.00  -26.00    3.00          0.8314E-02
  -48.00  -26.00    3.00          0.9443E-02
  -47.00  -26.00    3.00          0.9695E-02
  -46.00  -26.00    3.00          0.1098E-01
  -45.00  -26.00    3.00          0.1164E-01
  -44.00  -26.00    3.00          0.9003E-02
  -43.00  -26.00    3.00          0.8342E-02
  -42.00  -26.00    3.00          0.7002E-02
  -41.00  -26.00    3.00          0.5864E-02
  -40.00  -26.00    3.00          0.4868E-02
  -39.00  -26.00    3.00          0.3907E-02
  -38.00  -26.00    3.00          0.3077E-02
  -37.00  -26.00    3.00          0.1913E-02
  -36.00  -26.00    3.00          0.8723E-03
  -35.00  -26.00    3.00          0.5611E-03
  -34.00  -26.00    3.00          0.4063E-03
  -33.00  -26.00    3.00          0.2869E-03
  -32.00  -26.00    3.00          0.1316E-03
  -31.00  -26.00    3.00          0.1682E-04
  -80.00  -25.00    3.00          0.6725E-05
  -79.00  -25.00    3.00          0.1494E-04
  -78.00  -25.00    3.00          0.1660E-04
  -77.00  -25.00    3.00          0.1834E-04
  -76.00  -25.00    3.00          0.1996E-04
  -75.00  -25.00    3.00          0.2112E-04
  -74.00  -25.00    3.00          0.3223E-04
  -73.00  -25.00    3.00          0.3141E-04
